chr	start	stop	transcript_id	gene_name	gene_id	protein_id	transcript_biotype	gtf	exon_length	total_exon_length	exon_num	CCDS	status	avg_GTEx_TPM	appris	GTEx
2	25240302	25240450	ENST00000264709	DNMT3A	ENSG00000119772	ENSP00000264709	protein_coding	1	149	2736	22	CCDS33157.1	PRINCIPAL:3	4.2	1	1
2	25239130	25239215	ENST00000264709	DNMT3A	ENSG00000119772	ENSP00000264709	protein_coding	1	86	2736	22	CCDS33157.1	PRINCIPAL:3	4.2	1	1
2	25236936	25237005	ENST00000264709	DNMT3A	ENSG00000119772	ENSP00000264709	protein_coding	1	70	2736	22	CCDS33157.1	PRINCIPAL:3	4.2	1	1
2	25235707	25235825	ENST00000264709	DNMT3A	ENSG00000119772	ENSP00000264709	protein_coding	1	119	2736	22	CCDS33157.1	PRINCIPAL:3	4.2	1	1
2	25234282	25234420	ENST00000264709	DNMT3A	ENSG00000119772	ENSP00000264709	protein_coding	1	139	2736	22	CCDS33157.1	PRINCIPAL:3	4.2	1	1
2	25313913	25313984	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	72	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25300139	25300243	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	105	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25282441	25282711	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	271	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25275500	25275543	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	44	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25274941	25275087	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	147	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25248037	25248252	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	216	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25247591	25247749	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	159	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25247051	25247158	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	108	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25246620	25246776	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	157	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25246160	25246309	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	150	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25246020	25246064	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	45	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25245253	25245332	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	80	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25244540	25244652	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	113	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25244155	25244338	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	184	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25243898	25243982	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	85	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25241562	25241707	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	146	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25240640	25240730	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	91	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25240302	25240450	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	149	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25239130	25239215	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	86	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25236936	25237005	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	70	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25235707	25235825	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	119	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25234282	25234420	ENST00000321117	DNMT3A	ENSG00000119772	ENSP00000324375	protein_coding	1	139	2736	22	CCDS33157.1	PRINCIPAL:3	0.23	1	1
2	25248037	25248222	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	186	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25247591	25247749	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	159	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25247051	25247158	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	108	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25246620	25246776	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	157	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25246160	25246309	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	150	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25246020	25246064	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	45	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25245253	25245332	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	80	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25244540	25244652	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	113	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25244155	25244338	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	184	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25243898	25243982	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	85	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25241562	25241707	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	146	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25240640	25240730	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	91	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25240302	25240450	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	149	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25239130	25239215	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	86	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25236936	25237005	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	70	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25235707	25235825	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	119	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25234282	25234420	ENST00000402667	DNMT3A	ENSG00000119772	ENSP00000384237	protein_coding	1	139	2067	17	-	ALTERNATIVE:1	0.09	1	1
2	25252194	25252197	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	4	2169	19	not_in_appris	minor	1.53	0	1
2	25249657	25249724	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	68	2169	19	not_in_appris	minor	1.53	0	1
2	25248037	25248252	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	216	2169	19	not_in_appris	minor	1.53	0	1
2	25247591	25247749	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	159	2169	19	not_in_appris	minor	1.53	0	1
2	25247051	25247158	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	108	2169	19	not_in_appris	minor	1.53	0	1
2	25246620	25246776	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	157	2169	19	not_in_appris	minor	1.53	0	1
2	25246160	25246309	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	150	2169	19	not_in_appris	minor	1.53	0	1
2	25246020	25246064	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	45	2169	19	not_in_appris	minor	1.53	0	1
2	25245253	25245332	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	80	2169	19	not_in_appris	minor	1.53	0	1
2	25244540	25244652	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	113	2169	19	not_in_appris	minor	1.53	0	1
2	25244155	25244338	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	184	2169	19	not_in_appris	minor	1.53	0	1
2	25243898	25243982	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	85	2169	19	not_in_appris	minor	1.53	0	1
2	25241562	25241707	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	146	2169	19	not_in_appris	minor	1.53	0	1
2	25240640	25240730	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	91	2169	19	not_in_appris	minor	1.53	0	1
2	25240302	25240450	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	149	2169	19	not_in_appris	minor	1.53	0	1
2	25239130	25239215	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	86	2169	19	not_in_appris	minor	1.53	0	1
2	25236936	25237005	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	70	2169	19	not_in_appris	minor	1.53	0	1
2	25235707	25235825	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	119	2169	19	not_in_appris	minor	1.53	0	1
2	25234282	25234420	ENST00000380746	DNMT3A	ENSG00000119772	ENSP00000370122	protein_coding	1	139	2169	19	not_in_appris	minor	1.53	0	1
19	45423270	45423374	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	105	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45421178	45421393	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	216	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45420324	45420427	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	104	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45419098	45419197	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	100	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45416821	45416897	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	77	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45414861	45414960	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	100	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45413963	45414034	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	72	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45413677	45413745	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	69	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45409678	45409725	ENST00000300853	ERCC1	ENSG00000012061	ENSP00000300853	protein_coding	1	48	891	9	CCDS12662.1	PRINCIPAL:1	6.19	1	1
19	45423270	45423374	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	105	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45421178	45421393	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	216	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45420324	45420427	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	104	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45419098	45419197	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	100	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45416821	45416897	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	77	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45414861	45414960	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	100	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45413963	45414034	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	72	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45413677	45413745	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	69	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45409678	45409725	ENST00000589165	ERCC1	ENSG00000012061	ENSP00000468035	protein_coding	1	48	891	9	CCDS12662.1	PRINCIPAL:1	3.25	1	1
19	45423270	45423374	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	105	969	8	not_in_appris	minor	7.95	0	1
19	45421178	45421393	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	216	969	8	not_in_appris	minor	7.95	0	1
19	45420324	45420427	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	104	969	8	not_in_appris	minor	7.95	0	1
19	45419098	45419197	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	100	969	8	not_in_appris	minor	7.95	0	1
19	45416821	45416897	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	77	969	8	not_in_appris	minor	7.95	0	1
19	45414861	45414960	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	100	969	8	not_in_appris	minor	7.95	0	1
19	45413963	45414034	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	72	969	8	not_in_appris	minor	7.95	0	1
19	45413551	45413745	ENST00000013807	ERCC1	ENSG00000012061	ENSP00000013807	protein_coding	1	195	969	8	not_in_appris	minor	7.95	0	1
19	45423270	45423374	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	105	819	8	not_in_appris	minor	10.04	0	1
19	45421178	45421393	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	216	819	8	not_in_appris	minor	10.04	0	1
19	45420324	45420427	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	104	819	8	not_in_appris	minor	10.04	0	1
19	45419098	45419197	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	100	819	8	not_in_appris	minor	10.04	0	1
19	45416821	45416897	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	77	819	8	not_in_appris	minor	10.04	0	1
19	45414861	45414960	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	100	819	8	not_in_appris	minor	10.04	0	1
19	45413677	45413745	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	69	819	8	not_in_appris	minor	10.04	0	1
19	45409678	45409725	ENST00000340192	ERCC1	ENSG00000012061	ENSP00000345203	protein_coding	1	48	819	8	not_in_appris	minor	10.04	0	1
19	45423270	45423374	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	105	675	8	not_in_appris	minor	4.29	0	1
19	45420324	45420427	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	104	675	8	not_in_appris	minor	4.29	0	1
19	45419098	45419197	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	100	675	8	not_in_appris	minor	4.29	0	1
19	45416821	45416897	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	77	675	8	not_in_appris	minor	4.29	0	1
19	45414861	45414960	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	100	675	8	not_in_appris	minor	4.29	0	1
19	45413963	45414034	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	72	675	8	not_in_appris	minor	4.29	0	1
19	45413677	45413745	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	69	675	8	not_in_appris	minor	4.29	0	1
19	45409678	45409725	ENST00000423698	ERCC1	ENSG00000012061	ENSP00000394875	protein_coding	1	48	675	8	not_in_appris	minor	4.29	0	1
19	45420324	45420382	ENST00000587888	ERCC1	ENSG00000012061	ENSP00000465225	nonsense_mediated_decay	1	59	135	2	not_in_appris	minor	5.11	0	1
19	45419414	45419489	ENST00000587888	ERCC1	ENSG00000012061	ENSP00000465225	nonsense_mediated_decay	1	76	135	2	not_in_appris	minor	5.11	0	1
6	151807913	151808364	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	452	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	151842597	151842787	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	191	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	151880655	151880771	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	117	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	151944173	151944508	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	336	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	152011656	152011794	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	139	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	152060991	152061124	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	134	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	152094385	152094568	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	184	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	152098732	152098963	ENST00000206249	ESR1	ENSG00000091831	ENSP00000206249	protein_coding	1	232	1785	8	CCDS5234.1	PRINCIPAL:1	0.35	1	1
6	151807913	151808364	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	452	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	151842597	151842787	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	191	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	151880655	151880771	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	117	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	151944173	151944508	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	336	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	152011656	152011794	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	139	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	152060991	152061124	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	134	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	152094385	152094568	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	184	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	152098732	152098963	ENST00000338799	ESR1	ENSG00000091831	ENSP00000342630	protein_coding	1	232	1785	8	CCDS5234.1	PRINCIPAL:1	0.01	1	1
6	151807913	151808364	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	452	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	151842597	151842787	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	191	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	151880655	151880771	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	117	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	151944173	151944508	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	336	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	152011656	152011794	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	139	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	152060991	152061124	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	134	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	152094385	152094568	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	184	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	152098732	152098963	ENST00000440973	ESR1	ENSG00000091831	ENSP00000405330	protein_coding	1	232	1785	8	CCDS5234.1	PRINCIPAL:1	0.25	1	1
6	151807913	151808364	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	452	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	151842597	151842787	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	191	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	151880655	151880771	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	117	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	151944173	151944508	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	336	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	152011656	152011794	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	139	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	152060991	152061124	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	134	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	152094385	152094568	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	184	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
6	152098732	152098963	ENST00000443427	ESR1	ENSG00000091831	ENSP00000387500	protein_coding	1	232	1785	8	CCDS5234.1	PRINCIPAL:1	2.01	1	1
14	45136032	45136539	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	508	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45137069	45137241	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	173	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45140632	45140709	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	78	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45148837	45148995	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	159	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45151397	45151528	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	132	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45153920	45154052	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	133	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45154697	45154822	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	126	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45155373	45155459	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	87	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45159096	45159280	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	185	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45164359	45164565	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	207	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45166950	45167163	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	214	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45170589	45170746	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	158	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45173055	45173210	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	156	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45175071	45176976	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	1906	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45181430	45181524	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	95	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45181637	45181705	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	69	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45183774	45183902	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	129	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45185217	45185373	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	157	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45187781	45187887	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	107	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45188802	45189362	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	561	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45196172	45196547	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	376	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45198644	45198935	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	292	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
14	45199870	45200005	ENST00000267430	FANCM	ENSG00000187790	ENSP00000267430	protein_coding	1	136	6144	23	CCDS32070.1	PRINCIPAL:1	1.77	1	1
0	0	0	ENST00000553551	FANCM	ENSG00000187790	protein_coding_not_in_gtf	protein_coding	0	0	0	0	not_in_appris	minor	5.25	0	1
14	45175958	45176976	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	1019	3046	11	not_in_appris	minor	4.04	0	1
14	45181430	45181524	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	95	3046	11	not_in_appris	minor	4.04	0	1
14	45181637	45181705	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	69	3046	11	not_in_appris	minor	4.04	0	1
14	45183774	45183902	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	129	3046	11	not_in_appris	minor	4.04	0	1
14	45185217	45185373	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	157	3046	11	not_in_appris	minor	4.04	0	1
14	45187781	45187887	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	107	3046	11	not_in_appris	minor	4.04	0	1
14	45188802	45189362	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	561	3046	11	not_in_appris	minor	4.04	0	1
14	45195481	45195585	ENST00000554809	FANCM	ENSG00000187790	ENSP00000450632	protein_coding	1	105	3046	11	not_in_appris	minor	4.04	0	1
