chr	start	stop	transcript_id	gene_name	gene_id	pfam_exons	pfam_id	info	transcript_num	total_exons	exon_size	avg_exon_size	total_nucleotides	proportion_total	total_transcript_num	transcript_proportion
19	4090601	4090708	ENST00000262948 | ENST00000394867	MAP2K2	ENSG00000126934	1	PF00069	19:4090601-4090708 - o | 19:4090601-4090708 - o	2	11	108	109.09	1200	0.724799623104196	2	1
22	41699539	41699712	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41699539-41699712 - o	1	31	174	123.29	3822	2.30848679958686	2	0.5
22	41703331	41703454	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41703331-41703454 - o	1	31	124	123.29	3822	2.30848679958686	2	0.5
22	41705504	41705554	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41705504-41705554 - o	1	31	51	123.29	3822	2.30848679958686	2	0.5
22	41714002	41714075	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41714002-41714075 - o	1	31	74	123.29	3822	2.30848679958686	2	0.5
22	41716041	41716146	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41716041-41716146 - o	1	31	106	123.29	3822	2.30848679958686	2	0.5
22	41718071	41718274	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41718071-41718274 - o	1	31	204	123.29	3822	2.30848679958686	2	0.5
22	41723943	41724073	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41723943-41724073 - o	1	31	131	123.29	3822	2.30848679958686	2	0.5
22	41729665	41729779	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41729665-41729779 - o	1	31	115	123.29	3822	2.30848679958686	2	0.5
22	41730521	41730637	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41730521-41730637 - o	1	31	117	123.29	3822	2.30848679958686	2	0.5
22	41732245	41732344	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41732245-41732344 - o	1	31	100	123.29	3822	2.30848679958686	2	0.5
22	41732469	41732603	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41732469-41732603 - o	1	31	135	123.29	3822	2.30848679958686	2	0.5
22	41743080	41743194	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41743080-41743194 - o	1	31	115	123.29	3822	2.30848679958686	2	0.5
22	41744973	41745064	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41744973-41745064 - o	1	31	92	123.29	3822	2.30848679958686	2	0.5
22	41745885	41746026	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41745885-41746026 - o	1	31	142	123.29	3822	2.30848679958686	2	0.5
22	41748107	41748218	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41748107-41748218 - o	1	31	112	123.29	3822	2.30848679958686	2	0.5
22	41752591	41752651	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41752591-41752651 - o	1	31	61	123.29	3822	2.30848679958686	2	0.5
22	41753949	41754046	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41753949-41754046 - o	1	31	98	123.29	3822	2.30848679958686	2	0.5
22	41758365	41758533	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41758365-41758533 - o	1	31	169	123.29	3822	2.30848679958686	2	0.5
22	41763174	41763321	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41763174-41763321 - o	1	31	148	123.29	3822	2.30848679958686	2	0.5
22	41770686	41770961	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41770686-41770961 - o	1	31	276	123.29	3822	2.30848679958686	2	0.5
22	41776102	41776267	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41776102-41776267 - o	1	31	166	123.29	3822	2.30848679958686	2	0.5
22	41778708	41778812	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41778708-41778812 - o	1	31	105	123.29	3822	2.30848679958686	2	0.5
22	41781284	41781394	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41781284-41781394 - o	1	31	111	123.29	3822	2.30848679958686	2	0.5
22	41781685	41781845	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41781685-41781845 - o	1	31	161	123.29	3822	2.30848679958686	2	0.5
22	41784339	41784420	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41784339-41784420 - o	1	31	82	123.29	3822	2.30848679958686	2	0.5
22	41784608	41784783	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41784608-41784783 - o	1	31	176	123.29	3822	2.30848679958686	2	0.5
22	41793829	41793910	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41793829-41793910 - o	1	31	82	123.29	3822	2.30848679958686	2	0.5
22	41794371	41794477	ENST00000401548	MEI1	ENSG00000167077	0	NA	22:41794371-41794477 - o	1	31	107	123.29	3822	2.30848679958686	2	0.5
22	41795411	41795542	ENST00000401548 | ENST00000423900	MEI1	ENSG00000167077	0	NA	22:41795411-41795542 - o | 22:41795422-41795452 - s4	2	31	132	123.29	3822	2.30848679958686	2	1
22	41795735	41795847	ENST00000401548 | ENST00000423900	MEI1	ENSG00000167077	0	NA	22:41795735-41795847 - o | 22:41795735-41795847 - o	2	31	113	123.29	3822	2.30848679958686	2	1
22	41799254	41799296	ENST00000401548 | ENST00000423900	MEI1	ENSG00000167077	0	NA	22:41799254-41799296 - o | 22:41799254-41799296 - o	2	31	43	123.29	3822	2.30848679958686	2	1
3	36993548	36993663	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:36993548-36993663 - o	1	19	116	119.37	2268	1.36987128766693	1	1
3	36996619	36996709	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:36996619-36996709 - o	1	19	91	119.37	2268	1.36987128766693	1	1
3	37000955	37001053	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37000955-37001053 - o	1	19	99	119.37	2268	1.36987128766693	1	1
3	37004401	37004474	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37004401-37004474 - o	1	19	74	119.37	2268	1.36987128766693	1	1
3	37006991	37007063	ENST00000231790	MLH1	ENSG00000076242	1	PF13589	3:37006991-37007063 - o	1	19	73	119.37	2268	1.36987128766693	1	1
3	37008814	37008905	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37008814-37008905 - o	1	19	92	119.37	2268	1.36987128766693	1	1
3	37011820	37011862	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37011820-37011862 - o	1	19	43	119.37	2268	1.36987128766693	1	1
3	37012011	37012099	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37012011-37012099 - o	1	19	89	119.37	2268	1.36987128766693	1	1
3	37014432	37014544	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37014432-37014544 - o	1	19	113	119.37	2268	1.36987128766693	1	1
3	37017506	37017599	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37017506-37017599 - o	1	19	94	119.37	2268	1.36987128766693	1	1
3	37020310	37020463	ENST00000231790	MLH1	ENSG00000076242	1	PF01119	3:37020310-37020463 - o	1	19	154	119.37	2268	1.36987128766693	1	1
3	37025637	37026007	ENST00000231790	MLH1	ENSG00000076242	0	NA	3:37025637-37026007 - o	1	19	371	119.37	2268	1.36987128766693	1	1
3	37028784	37028932	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37028784-37028932 - o	1	19	149	119.37	2268	1.36987128766693	1	1
3	37040186	37040294	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37040186-37040294 - o	1	19	109	119.37	2268	1.36987128766693	1	1
3	37042268	37042331	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37042268-37042331 - o	1	19	64	119.37	2268	1.36987128766693	1	1
3	37047519	37047683	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37047519-37047683 - o	1	19	165	119.37	2268	1.36987128766693	1	1
3	37048517	37048609	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37048517-37048609 - o	1	19	93	119.37	2268	1.36987128766693	1	1
3	37048904	37049017	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37048904-37049017 - o	1	19	114	119.37	2268	1.36987128766693	1	1
3	37050486	37050650	ENST00000231790	MLH1	ENSG00000076242	1	PF16413	3:37050486-37050650 - o	1	19	165	119.37	2268	1.36987128766693	1	1
14	75046376	75049655	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	2	PF01119|PF13589	14:75046376-75049655 - o | 14:75046376-75049655 - o | 14:75046376-75046825 - s4	3	12	3280	363.25	4359	2.63283463092599	4	0.75
14	75042379	75042477	ENST00000355774 | ENST00000380968	MLH3	ENSG00000119684	0	NA	14:75042379-75042477 - o | 14:75042379-75042477 - o	2	12	99	363.25	4359	2.63283463092599	4	0.5
14	75041615	75041700	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	0	NA	14:75041615-75041700 - o | 14:75041615-75041700 - o | 14:75041615-75041700 - o	3	12	86	363.25	4359	2.63283463092599	4	0.75
14	75039911	75040015	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	0	NA	14:75039911-75040015 - o | 14:75039911-75040015 - o | 14:75039911-75040015 - o	3	12	105	363.25	4359	2.63283463092599	4	0.75
14	75038340	75038412	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	0	NA	14:75038340-75038412 - o | 14:75038340-75038412 - o | 14:75038340-75038412 - o	3	12	73	363.25	4359	2.63283463092599	4	0.75
14	75033419	75033490	ENST00000355774 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75033419-75033490 - o | 14:75033419-75033490 - o	2	12	72	363.25	4359	2.63283463092599	4	0.5
14	75032068	75032179	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75032068-75032179 - o | 14:75032068-75032179 - o | 14:75032068-75032179 - o	3	12	112	363.25	4359	2.63283463092599	4	0.75
14	75030543	75030702	ENST00000355774 | ENST00000380968 | ENST00000553713	MLH3	ENSG00000119684	1	PF08676	14:75030543-75030702 - o | 14:75030543-75030702 - o | 14:75030543-75030702 - o	3	12	160	363.25	4359	2.63283463092599	4	0.75
14	75022995	75023018	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75022995-75023018 - o | 14:75022995-75023018 - o | 14:75022995-75023018 - o | 14:75022995-75023018 - o	4	12	24	363.25	4359	2.63283463092599	4	1
14	75022814	75022892	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75022814-75022892 - o | 14:75022814-75022892 - o | 14:75022814-75022892 - o | 14:75022814-75022892 - o	4	12	79	363.25	4359	2.63283463092599	4	1
14	75018829	75018980	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	1	PF08676	14:75018829-75018980 - o | 14:75018829-75018980 - o | 14:75018829-75018980 - o | 14:75018829-75018980 - o	4	12	152	363.25	4359	2.63283463092599	4	1
14	75017085	75017201	ENST00000355774 | ENST00000380968 | ENST00000553713 | ENST00000554697	MLH3	ENSG00000119684	0	NA	14:75017085-75017201 - o | 14:75017085-75017201 - o | 14:75017085-75017201 - o | 14:75017085-75017201 - o	4	12	117	363.25	4359	2.63283463092599	4	1
6	31740467	31740613	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703	MSH5	ENSG00000204410	0	NA	6:31740467-31740613 - o | 6:31740467-31740613 - o | 6:31740467-31740613 - o | 6:31740467-31740613 - o	4	24	147	104.38	2505	1.51301921323001	6	0.666666666666667
6	31741163	31741286	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703 | ENST00000463144	MSH5	ENSG00000204410	0	NA	6:31741163-31741286 - o | 6:31741163-31741286 - o | 6:31741163-31741286 - o | 6:31741163-31741286 - o | 6:31741246-31741286 - s4	5	24	124	104.38	2505	1.51301921323001	6	0.833333333333333
6	31742877	31742957	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703 | ENST00000463144	MSH5	ENSG00000204410	0	NA	6:31742877-31742957 - o | 6:31742877-31742957 - o | 6:31742877-31742957 - o | 6:31742877-31742957 - o | 6:31742877-31742957 - o	5	24	81	104.38	2505	1.51301921323001	6	0.833333333333333
6	31743108	31743170	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703 | ENST00000463144	MSH5	ENSG00000204410	0	NA	6:31743108-31743170 - o | 6:31743108-31743170 - o | 6:31743108-31743170 - o | 6:31743108-31743170 - o | 6:31743108-31743170 - o	5	24	63	104.38	2505	1.51301921323001	6	0.833333333333333
6	31743904	31744025	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703 | ENST00000463144	MSH5	ENSG00000204410	0	NA	6:31743904-31744025 - o | 6:31743904-31744025 - o | 6:31743904-31744025 - o | 6:31743904-31744025 - o | 6:31743904-31744025 - o	5	24	122	104.38	2505	1.51301921323001	6	0.833333333333333
6	31744190	31744299	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000425703 | ENST00000463144	MSH5	ENSG00000204410	0	NA	6:31744190-31744299 - o | 6:31744190-31744299 - o | 6:31744190-31744299 - o | 6:31744190-31744234 - s4 | 6:31744190-31744299 - o	5	24	110	104.38	2505	1.51301921323001	6	0.833333333333333
6	31744546	31744581	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000463144	MSH5	ENSG00000204410	1	PF05192	6:31744546-31744581 - o | 6:31744546-31744581 - o | 6:31744546-31744581 - o | 6:31744546-31744581 - o	4	24	36	104.38	2505	1.51301921323001	6	0.666666666666667
6	31745237	31745319	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF05192	6:31745237-31745319 - o | 6:31745237-31745319 - o | 6:31745237-31745319 - o	3	24	83	104.38	2505	1.51301921323001	6	0.5
6	31747387	31747432	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000463144	MSH5	ENSG00000204410	1	PF05192	6:31747387-31747432 - o | 6:31747387-31747432 - o | 6:31747387-31747432 - o | 6:31747387-31747408 - s4	4	24	46	104.38	2505	1.51301921323001	6	0.666666666666667
6	31753301	31753439	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF05192	6:31753301-31753439 - o | 6:31753301-31753439 - o | 6:31753301-31753439 - o	3	24	139	104.38	2505	1.51301921323001	6	0.5
6	31753567	31753629	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF05192	6:31753567-31753629 - o | 6:31753567-31753629 - o | 6:31753567-31753629 - o	3	24	63	104.38	2505	1.51301921323001	6	0.5
6	31758165	31758293	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF05192	6:31758165-31758293 - o | 6:31758165-31758293 - o | 6:31758165-31758293 - o	3	24	129	104.38	2505	1.51301921323001	6	0.5
6	31758548	31758620	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	2	PF05190|PF05192	6:31758548-31758620 - o | 6:31758548-31758620 - o | 6:31758548-31758620 - o	3	24	73	104.38	2505	1.51301921323001	6	0.5
6	31758766	31758875	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	2	PF05190|PF05192	6:31758766-31758875 - o | 6:31758766-31758875 - o | 6:31758766-31758875 - o	3	24	110	104.38	2505	1.51301921323001	6	0.5
6	31759097	31759177	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	2	PF05190|PF05192	6:31759097-31759177 - o | 6:31759097-31759177 - o | 6:31759097-31759177 - o	3	24	81	104.38	2505	1.51301921323001	6	0.5
6	31759425	31759512	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	2	PF05190|PF05192	6:31759425-31759512 - o | 6:31759425-31759512 - o | 6:31759425-31759512 - o	3	24	88	104.38	2505	1.51301921323001	6	0.5
6	31759786	31759975	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF05192	6:31759786-31759975 - o | 6:31759786-31759975 - o | 6:31759786-31759975 - o	3	24	190	104.38	2505	1.51301921323001	6	0.5
6	31760090	31760216	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF00488	6:31760090-31760216 - o | 6:31760090-31760216 - o | 6:31760090-31760216 - o	3	24	127	104.38	2505	1.51301921323001	6	0.5
6	31760690	31760839	ENST00000375703 | ENST00000375755 | ENST00000375750	MSH5	ENSG00000204410	1	PF00488	6:31760690-31760839 - o | 6:31760690-31760839 - o | 6:31760690-31760839 - o	3	24	150	104.38	2505	1.51301921323001	6	0.5
6	31761185	31761262	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	3	PF00488	6:31761185-31761262 - o | 6:31761188-31761262 - s4 | 6:31761188-31761262 - o | 6:31761212-31761262 - s4	4	24	78	104.38	2505	1.51301921323001	6	0.666666666666667
6	31761472	31761615	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31761472-31761615 - o | 6:31761472-31761615 - o | 6:31761472-31761615 - o | 6:31761472-31761615 - o	4	24	144	104.38	2505	1.51301921323001	6	0.666666666666667
6	31761818	31761955	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31761818-31761955 - o | 6:31761818-31761955 - o | 6:31761818-31761955 - o | 6:31761866-31761955 - s4	4	24	138	104.38	2505	1.51301921323001	6	0.666666666666667
6	31762112	31762185	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	1	PF00488	6:31762112-31762185 - o | 6:31762112-31762185 - o | 6:31762112-31762185 - o | 6:31762112-31762185 - o	4	24	74	104.38	2505	1.51301921323001	6	0.666666666666667
6	31762420	31762528	ENST00000375703 | ENST00000375755 | ENST00000375750 | ENST00000429846	MSH5	ENSG00000204410	0	NA	6:31762420-31762528 - o | 6:31762420-31762528 - o | 6:31762420-31762528 - o | 6:31762420-31762528 - o	4	24	109	104.38	2505	1.51301921323001	6	0.666666666666667
17	31095310	31095369	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31095310-31095369 - o | 17:31095310-31095369 - o	2	59	60	145.05	8558	5.16902931210476	3	0.666666666666667
17	31155983	31156126	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31155983-31156126 - o | 17:31155983-31156126 - o	2	59	144	145.05	8558	5.16902931210476	3	0.666666666666667
17	31159010	31159093	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31159010-31159093 - o | 17:31159010-31159093 - o	2	59	84	145.05	8558	5.16902931210476	3	0.666666666666667
17	31163186	31163376	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31163186-31163376 - o | 17:31163186-31163376 - o	2	59	191	145.05	8558	5.16902931210476	3	0.666666666666667
17	31169891	31169997	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31169891-31169997 - o | 17:31169891-31169997 - o	2	59	107	145.05	8558	5.16902931210476	3	0.666666666666667
17	31181422	31181489	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31181422-31181489 - o | 17:31181422-31181489 - o	2	59	68	145.05	8558	5.16902931210476	3	0.666666666666667
17	31181710	31181785	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31181710-31181785 - o | 17:31181710-31181785 - o	2	59	76	145.05	8558	5.16902931210476	3	0.666666666666667
17	31182508	31182665	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31182508-31182665 - o | 17:31182508-31182665 - o	2	59	158	145.05	8558	5.16902931210476	3	0.666666666666667
17	31200422	31200595	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31200422-31200595 - o | 17:31200422-31200595 - o	2	59	174	145.05	8558	5.16902931210476	3	0.666666666666667
17	31201037	31201159	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31201037-31201159 - o | 17:31201037-31201159 - o	2	59	123	145.05	8558	5.16902931210476	3	0.666666666666667
17	31201411	31201485	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31201411-31201485 - o | 17:31201411-31201485 - o	2	59	75	145.05	8558	5.16902931210476	3	0.666666666666667
17	31206240	31206371	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31206240-31206371 - o | 17:31206240-31206371 - o	2	59	132	145.05	8558	5.16902931210476	3	0.666666666666667
17	31214451	31214585	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31214451-31214585 - o | 17:31214451-31214585 - o	2	59	135	145.05	8558	5.16902931210476	3	0.666666666666667
17	31219005	31219118	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31219005-31219118 - o | 17:31219005-31219118 - o	2	59	114	145.05	8558	5.16902931210476	3	0.666666666666667
17	31221850	31221929	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31221850-31221929 - o | 17:31221850-31221929 - o	2	59	80	145.05	8558	5.16902931210476	3	0.666666666666667
17	31223444	31223567	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31223444-31223567 - o | 17:31223444-31223567 - o	2	59	124	145.05	8558	5.16902931210476	3	0.666666666666667
17	31225095	31225250	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31225095-31225250 - o | 17:31225095-31225250 - o	2	59	156	145.05	8558	5.16902931210476	3	0.666666666666667
17	31226435	31226684	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31226435-31226684 - o | 17:31226435-31226684 - o	2	59	250	145.05	8558	5.16902931210476	3	0.666666666666667
17	31227218	31227291	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31227218-31227291 - o | 17:31227218-31227291 - o	2	59	74	145.05	8558	5.16902931210476	3	0.666666666666667
17	31227523	31227606	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31227523-31227606 - o | 17:31227523-31227606 - o	2	59	84	145.05	8558	5.16902931210476	3	0.666666666666667
17	31229025	31229465	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31229025-31229465 - o | 17:31229025-31229465 - o	2	59	441	145.05	8558	5.16902931210476	3	0.666666666666667
17	31229835	31229974	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31229835-31229974 - o | 17:31229835-31229974 - o	2	59	140	145.05	8558	5.16902931210476	3	0.666666666666667
17	31230260	31230382	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31230260-31230382 - o | 17:31230260-31230382 - o	2	59	123	145.05	8558	5.16902931210476	3	0.666666666666667
17	31230842	31230925	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31230842-31230925 - o | 17:31230842-31230925 - o	2	59	84	145.05	8558	5.16902931210476	3	0.666666666666667
17	31232073	31232189	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31232073-31232189 - o | 17:31232073-31232189 - o	2	59	117	145.05	8558	5.16902931210476	3	0.666666666666667
17	31232700	31232881	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31232700-31232881 - o | 17:31232700-31232881 - o	2	59	182	145.05	8558	5.16902931210476	3	0.666666666666667
17	31233002	31233213	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31233002-31233213 - o | 17:31233002-31233213 - o	2	59	212	145.05	8558	5.16902931210476	3	0.666666666666667
17	31235611	31235772	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31235611-31235772 - o | 17:31235611-31235772 - o	2	59	162	145.05	8558	5.16902931210476	3	0.666666666666667
17	31235918	31236021	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31235918-31236021 - o | 17:31235918-31236021 - o	2	59	104	145.05	8558	5.16902931210476	3	0.666666666666667
17	31248984	31249119	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	1	PF00616	17:31248984-31249119 - o | 17:31248984-31249119 - o	2	59	136	145.05	8558	5.16902931210476	3	0.666666666666667
17	31252938	31253000	ENST00000358273	NF1	ENSG00000196712	1	PF00616	17:31252938-31253000 - o	1	59	63	145.05	8558	5.16902931210476	3	0.333333333333333
17	31258344	31258502	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	1	PF00616	17:31258344-31258502 - o | 17:31258344-31258502 - o	2	59	159	145.05	8558	5.16902931210476	3	0.666666666666667
17	31259032	31259129	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	1	PF00616	17:31259032-31259129 - o | 17:31259032-31259129 - o	2	59	98	145.05	8558	5.16902931210476	3	0.666666666666667
17	31260369	31260515	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31260369-31260515 - o | 17:31260369-31260515 - o	2	59	147	145.05	8558	5.16902931210476	3	0.666666666666667
17	31261711	31261857	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31261711-31261857 - o | 17:31261711-31261857 - o	2	59	147	145.05	8558	5.16902931210476	3	0.666666666666667
17	31265229	31265339	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	1	PF13716	17:31265229-31265339 - o | 17:31265229-31265339 - o	2	59	111	145.05	8558	5.16902931210476	3	0.666666666666667
17	31325820	31326252	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	1	PF13716	17:31325820-31326252 - o | 17:31325820-31326252 - o	2	59	433	145.05	8558	5.16902931210476	3	0.666666666666667
17	31327499	31327839	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31327499-31327839 - o | 17:31327499-31327839 - o	2	59	341	145.05	8558	5.16902931210476	3	0.666666666666667
17	31330296	31330498	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31330296-31330498 - o | 17:31330296-31330498 - o	2	59	203	145.05	8558	5.16902931210476	3	0.666666666666667
17	31334838	31335031	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31334838-31335031 - o | 17:31334838-31335031 - o	2	59	194	145.05	8558	5.16902931210476	3	0.666666666666667
17	31336333	31336473	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31336333-31336473 - o | 17:31336333-31336473 - o	2	59	141	145.05	8558	5.16902931210476	3	0.666666666666667
17	31336635	31336914	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31336635-31336914 - o | 17:31336635-31336914 - o	2	59	280	145.05	8558	5.16902931210476	3	0.666666666666667
17	31337368	31337582	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31337368-31337582 - o | 17:31337368-31337582 - o	2	59	215	145.05	8558	5.16902931210476	3	0.666666666666667
17	31337819	31337880	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31337819-31337880 - o | 17:31337819-31337880 - o	2	59	62	145.05	8558	5.16902931210476	3	0.666666666666667
17	31338025	31338139	ENST00000358273 | ENST00000356175	NF1	ENSG00000196712	0	NA	17:31338025-31338139 - o | 17:31338025-31338139 - o	2	59	115	145.05	8558	5.16902931210476	3	0.666666666666667
17	31338704	31338805	ENST00000358273 | ENST00000356175 | ENST00000471572	NF1	ENSG00000196712	0	NA	17:31338704-31338805 - o | 17:31338704-31338805 - o | 17:31338704-31338805 - o	3	59	102	145.05	8558	5.16902931210476	3	1
17	31340505	31340645	ENST00000358273 | ENST00000356175 | ENST00000471572	NF1	ENSG00000196712	0	NA	17:31340505-31340645 - o | 17:31340505-31340645 - o | 17:31340505-31340645 - o	3	59	141	145.05	8558	5.16902931210476	3	1
