chr	start	stop	transcript_id	info	transcript_num	gene_id	gene_name	total_exons	exon_size	total_space	avg_exon_size	total_nucleotides	proportion_total
12	101737232	101737298	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101737232-101737298 - o | 12:101737232-101737298 - o | 12:101737232-101737298 - o	3	ENSG00000139351	SYCP3	8	67	708	88.5	708	0.373780462
12	101737037	101737071	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101737037-101737071 - o | 12:101737037-101737071 - o | 12:101737037-101737071 - o	3	ENSG00000139351	SYCP3	8	35	708	88.5	708	0.373780462
12	101734927	101735044	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101734927-101735044 - o | 12:101734927-101735044 - o | 12:101734927-101735044 - o	3	ENSG00000139351	SYCP3	8	118	708	88.5	708	0.373780462
12	101733575	101733674	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101733575-101733674 - o | 12:101733575-101733674 - o | 12:101733575-101733674 - o	3	ENSG00000139351	SYCP3	8	100	708	88.5	708	0.373780462
12	101731568	101731666	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101731568-101731666 - o | 12:101731568-101731666 - o | 12:101731568-101731666 - o	3	ENSG00000139351	SYCP3	8	99	708	88.5	708	0.373780462
12	101729109	101729213	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101729109-101729213 - o | 12:101729109-101729213 - o | 12:101729109-101729213 - o	3	ENSG00000139351	SYCP3	8	105	708	88.5	708	0.373780462
12	101728930	101728980	ENST00000392927 | ENST00000266743 | ENST00000392924	12:101728930-101728980 - o | 12:101728930-101728980 - o | 12:101728930-101728980 - o	3	ENSG00000139351	SYCP3	8	51	708	88.5	708	0.373780462
13	32316461	32316527	ENST00000544455 | ENST00000380152	13:32316461-32316527 - o | 13:32316461-32316527 - o	2	ENSG00000139618	BRCA2	26	67	10254	394.38	10254	5.413481438
13	32319077	32319325	ENST00000544455 | ENST00000380152	13:32319077-32319325 - o | 13:32319077-32319325 - o	2	ENSG00000139618	BRCA2	26	249	10254	394.38	10254	5.413481438
13	32325076	32325184	ENST00000544455 | ENST00000380152	13:32325076-32325184 - o | 13:32325076-32325184 - o	2	ENSG00000139618	BRCA2	26	109	10254	394.38	10254	5.413481438
13	32326101	32326150	ENST00000544455 | ENST00000380152	13:32326101-32326150 - o | 13:32326101-32326150 - o	2	ENSG00000139618	BRCA2	26	50	10254	394.38	10254	5.413481438
13	32326242	32326282	ENST00000544455 | ENST00000380152	13:32326242-32326282 - o | 13:32326242-32326282 - o	2	ENSG00000139618	BRCA2	26	41	10254	394.38	10254	5.413481438
13	32326499	32326613	ENST00000544455 | ENST00000380152	13:32326499-32326613 - o | 13:32326499-32326613 - o	2	ENSG00000139618	BRCA2	26	115	10254	394.38	10254	5.413481438
13	32329443	32329492	ENST00000544455 | ENST00000380152	13:32329443-32329492 - o | 13:32329443-32329492 - o	2	ENSG00000139618	BRCA2	26	50	10254	394.38	10254	5.413481438
13	32330919	32331030	ENST00000544455 | ENST00000380152	13:32330919-32331030 - o | 13:32330919-32331030 - o	2	ENSG00000139618	BRCA2	26	112	10254	394.38	10254	5.413481438
13	32332272	32333387	ENST00000544455 | ENST00000380152	13:32332272-32333387 - o | 13:32332272-32333387 - o	2	ENSG00000139618	BRCA2	26	1116	10254	394.38	10254	5.413481438
13	32336265	32341196	ENST00000544455 | ENST00000380152	13:32336265-32341196 - o | 13:32336265-32341196 - o	2	ENSG00000139618	BRCA2	26	4932	10254	394.38	10254	5.413481438
13	32344558	32344653	ENST00000544455 | ENST00000380152	13:32344558-32344653 - o | 13:32344558-32344653 - o	2	ENSG00000139618	BRCA2	26	96	10254	394.38	10254	5.413481438
13	32346827	32346896	ENST00000544455 | ENST00000380152	13:32346827-32346896 - o | 13:32346827-32346896 - o	2	ENSG00000139618	BRCA2	26	70	10254	394.38	10254	5.413481438
13	32354861	32355288	ENST00000544455 | ENST00000380152	13:32354861-32355288 - o | 13:32354861-32355288 - o	2	ENSG00000139618	BRCA2	26	428	10254	394.38	10254	5.413481438
13	32356428	32356609	ENST00000544455 | ENST00000380152	13:32356428-32356609 - o | 13:32356428-32356609 - o	2	ENSG00000139618	BRCA2	26	182	10254	394.38	10254	5.413481438
13	32357742	32357929	ENST00000544455 | ENST00000380152	13:32357742-32357929 - o | 13:32357742-32357929 - o	2	ENSG00000139618	BRCA2	26	188	10254	394.38	10254	5.413481438
13	32362523	32362693	ENST00000544455 | ENST00000380152	13:32362523-32362693 - o | 13:32362523-32362693 - o	2	ENSG00000139618	BRCA2	26	171	10254	394.38	10254	5.413481438
13	32363179	32363533	ENST00000544455 | ENST00000380152	13:32363179-32363533 - o | 13:32363179-32363533 - o	2	ENSG00000139618	BRCA2	26	355	10254	394.38	10254	5.413481438
13	32370402	32370557	ENST00000544455 | ENST00000380152	13:32370402-32370557 - o | 13:32370402-32370557 - o	2	ENSG00000139618	BRCA2	26	156	10254	394.38	10254	5.413481438
13	32370956	32371100	ENST00000544455 | ENST00000380152	13:32370956-32371100 - o | 13:32370956-32371100 - o	2	ENSG00000139618	BRCA2	26	145	10254	394.38	10254	5.413481438
13	32376670	32376791	ENST00000544455 | ENST00000380152	13:32376670-32376791 - o | 13:32376670-32376791 - o	2	ENSG00000139618	BRCA2	26	122	10254	394.38	10254	5.413481438
13	32379317	32379515	ENST00000544455 | ENST00000380152	13:32379317-32379515 - o | 13:32379317-32379515 - o	2	ENSG00000139618	BRCA2	26	199	10254	394.38	10254	5.413481438
13	32379750	32379913	ENST00000544455 | ENST00000380152	13:32379750-32379913 - o | 13:32379750-32379913 - o	2	ENSG00000139618	BRCA2	26	164	10254	394.38	10254	5.413481438
13	32380007	32380145	ENST00000544455 | ENST00000380152	13:32380007-32380145 - o | 13:32380007-32380145 - o	2	ENSG00000139618	BRCA2	26	139	10254	394.38	10254	5.413481438
13	32394689	32394933	ENST00000544455 | ENST00000380152	13:32394689-32394933 - o | 13:32394689-32394933 - o	2	ENSG00000139618	BRCA2	26	245	10254	394.38	10254	5.413481438
13	32396898	32397044	ENST00000544455 | ENST00000380152	13:32396898-32397044 - o | 13:32396898-32397044 - o	2	ENSG00000139618	BRCA2	26	147	10254	394.38	10254	5.413481438
13	32398162	32398767	ENST00000544455 | ENST00000380152	13:32398162-32398767 - o | 13:32398162-32398767 - o	2	ENSG00000139618	BRCA2	26	606	10254	394.38	10254	5.413481438
13	48303913	48304049	ENST00000267163	13:48303913-48304049 - o	1	ENSG00000139687	RB1	27	137	2784	103.11	2784	1.4697808
13	48307280	48307406	ENST00000267163	13:48307280-48307406 - o	1	ENSG00000139687	RB1	27	127	2784	103.11	2784	1.4697808
13	48342599	48342714	ENST00000267163	13:48342599-48342714 - o	1	ENSG00000139687	RB1	27	116	2784	103.11	2784	1.4697808
13	48345080	48345199	ENST00000267163	13:48345080-48345199 - o	1	ENSG00000139687	RB1	27	120	2784	103.11	2784	1.4697808
13	48347825	48347863	ENST00000267163	13:48347825-48347863 - o	1	ENSG00000139687	RB1	27	39	2784	103.11	2784	1.4697808
13	48348956	48349023	ENST00000267163	13:48348956-48349023 - o	1	ENSG00000139687	RB1	27	68	2784	103.11	2784	1.4697808
13	48360017	48360127	ENST00000267163	13:48360017-48360127 - o	1	ENSG00000139687	RB1	27	111	2784	103.11	2784	1.4697808
13	48362815	48362957	ENST00000267163	13:48362815-48362957 - o	1	ENSG00000139687	RB1	27	143	2784	103.11	2784	1.4697808
13	48364894	48364971	ENST00000267163	13:48364894-48364971 - o	1	ENSG00000139687	RB1	27	78	2784	103.11	2784	1.4697808
13	48367494	48367603	ENST00000267163	13:48367494-48367603 - o	1	ENSG00000139687	RB1	27	110	2784	103.11	2784	1.4697808
13	48368527	48368604	ENST00000267163	13:48368527-48368604 - o	1	ENSG00000139687	RB1	27	78	2784	103.11	2784	1.4697808
13	48373405	48373492	ENST00000267163	13:48373405-48373492 - o	1	ENSG00000139687	RB1	27	88	2784	103.11	2784	1.4697808
13	48376918	48377034	ENST00000267163	13:48376918-48377034 - o	1	ENSG00000139687	RB1	27	117	2784	103.11	2784	1.4697808
13	48379594	48379650	ENST00000267163	13:48379594-48379650 - o	1	ENSG00000139687	RB1	27	57	2784	103.11	2784	1.4697808
13	48380053	48380084	ENST00000267163	13:48380053-48380084 - o	1	ENSG00000139687	RB1	27	32	2784	103.11	2784	1.4697808
13	48380165	48380241	ENST00000267163	13:48380165-48380241 - o	1	ENSG00000139687	RB1	27	77	2784	103.11	2784	1.4697808
13	48381247	48381443	ENST00000267163	13:48381247-48381443 - o	1	ENSG00000139687	RB1	27	197	2784	103.11	2784	1.4697808
13	48452993	48453111	ENST00000267163	13:48452993-48453111 - o	1	ENSG00000139687	RB1	27	119	2784	103.11	2784	1.4697808
13	48456204	48456349	ENST00000267163	13:48456204-48456349 - o	1	ENSG00000139687	RB1	27	146	2784	103.11	2784	1.4697808
13	48459688	48459833	ENST00000267163	13:48459688-48459833 - o	1	ENSG00000139687	RB1	27	146	2784	103.11	2784	1.4697808
13	48463731	48463835	ENST00000267163	13:48463731-48463835 - o	1	ENSG00000139687	RB1	27	105	2784	103.11	2784	1.4697808
13	48464998	48465111	ENST00000267163	13:48464998-48465111 - o	1	ENSG00000139687	RB1	27	114	2784	103.11	2784	1.4697808
13	48465205	48465368	ENST00000267163	13:48465205-48465368 - o	1	ENSG00000139687	RB1	27	164	2784	103.11	2784	1.4697808
13	48473360	48473390	ENST00000267163	13:48473360-48473390 - o	1	ENSG00000139687	RB1	27	31	2784	103.11	2784	1.4697808
13	48476701	48476843	ENST00000267163	13:48476701-48476843 - o	1	ENSG00000139687	RB1	27	143	2784	103.11	2784	1.4697808
13	48477355	48477404	ENST00000267163	13:48477355-48477404 - o	1	ENSG00000139687	RB1	27	50	2784	103.11	2784	1.4697808
13	48479998	48480068	ENST00000267163	13:48479998-48480068 - o	1	ENSG00000139687	RB1	27	71	2784	103.11	2784	1.4697808
18	51047047	51047295	ENST00000342988 | ENST00000398417	18:51047047-51047295 - o | 18:51047047-51047295 - o	2	ENSG00000141646	SMAD4	12	249	1667	138.92	1667	0.880073489
18	51048686	51048860	ENST00000342988 | ENST00000398417	18:51048686-51048860 - o | 18:51048686-51048860 - o	2	ENSG00000141646	SMAD4	12	175	1667	138.92	1667	0.880073489
18	51049295	51049324	ENST00000342988 | ENST00000398417	18:51049295-51049324 - o | 18:51049295-51049324 - o	2	ENSG00000141646	SMAD4	12	30	1667	138.92	1667	0.880073489
18	51054781	51054993	ENST00000342988 | ENST00000398417	18:51054781-51054993 - o | 18:51054781-51054993 - o	2	ENSG00000141646	SMAD4	12	213	1667	138.92	1667	0.880073489
18	51058125	51058244	ENST00000342988 | ENST00000398417	18:51058125-51058244 - o | 18:51058125-51058244 - o	2	ENSG00000141646	SMAD4	12	120	1667	138.92	1667	0.880073489
18	51058340	51058456	ENST00000342988 | ENST00000398417 | ENST00000611848	18:51058340-51058456 - o | 18:51058340-51058456 - o | 18:51058353-51058456 - s4	3	ENSG00000141646	SMAD4	12	117	1667	138.92	1667	0.880073489
18	51059866	51059916	ENST00000342988 | ENST00000398417 | ENST00000611848	18:51059866-51059916 - o | 18:51059866-51059916 - o | 18:51059866-51059916 - o	3	ENSG00000141646	SMAD4	12	51	1667	138.92	1667	0.880073489
18	51065423	51065606	ENST00000342988 | ENST00000398417 | ENST00000611848	18:51065423-51065606 - o | 18:51065423-51065606 - o | 18:51065423-51065606 - o	3	ENSG00000141646	SMAD4	12	184	1667	138.92	1667	0.880073489
18	51067019	51067187	ENST00000342988 | ENST00000398417 | ENST00000611848	18:51067019-51067187 - o | 18:51067019-51067187 - o | 18:51067019-51067187 - o	3	ENSG00000141646	SMAD4	12	169	1667	138.92	1667	0.880073489
18	51076638	51076776	ENST00000342988 | ENST00000398417 | ENST00000611848	18:51076638-51076776 - o | 18:51076638-51076776 - o | 18:51076638-51076776 - o	3	ENSG00000141646	SMAD4	12	139	1667	138.92	1667	0.880073489
18	51078256	51078464	ENST00000342988 | ENST00000398417	18:51078256-51078464 - o | 18:51078256-51078464 - o	2	ENSG00000141646	SMAD4	12	209	1667	138.92	1667	0.880073489
18	51077307	51077317	ENST00000611848	18:51077307-51077317	1	ENSG00000141646	SMAD4	12	11	1667	138.92	1667	0.880073489
9	21974678	21974827	ENST00000498124 | ENST00000304494	9:21974678-21974827 - o | 9:21974678-21974827 - o	2	ENSG00000147889	CDKN2A	6	150	772	128.67	772	0.407568526
9	21970894	21971208	ENST00000498124 | ENST00000304494 | ENST00000479692 | ENST00000497750 | ENST00000497750 | ENST00000578845 | ENST00000579755	9:21970902-21971208 - o | 9:21970902-21971208 - o | 9:21970902-21971205 - s4 | 9:21970894-21971205 - s2 | 9:21970894-21971205 - s4 | 9:21970902-21971205 - o | 9:21971006-21971208 - s4	7	ENSG00000147889	CDKN2A	6	315	772	128.67	772	0.407568526
9	21968728	21968771	ENST00000498124	9:21968728-21968771 - o	1	ENSG00000147889	CDKN2A	6	44	772	128.67	772	0.407568526
9	21968232	21968242	ENST00000304494 | ENST00000578845	9:21968232-21968242 | 9:21968232-21968242 - o	2	ENSG00000147889	CDKN2A	6	11	772	128.67	772	0.407568526
9	21969735	21969793	ENST00000479692	9:21969735-21969793	1	ENSG00000147889	CDKN2A	6	59	772	128.67	772	0.407568526
9	21994139	21994331	ENST00000579755	9:21994139-21994331	1	ENSG00000147889	CDKN2A	6	193	772	128.67	772	0.407568526
11	108227625	108227696	ENST00000452508 | ENST00000278616	11:108227625-108227696 - o | 11:108227625-108227696 - o	2	ENSG00000149311	ATM	62	72	9168	147.87	9168	4.84014022
11	108227776	108227888	ENST00000452508 | ENST00000278616	11:108227776-108227888 - o | 11:108227776-108227888 - o	2	ENSG00000149311	ATM	62	113	9168	147.87	9168	4.84014022
11	108229178	108229323	ENST00000452508 | ENST00000278616	11:108229178-108229323 - o | 11:108229178-108229323 - o	2	ENSG00000149311	ATM	62	146	9168	147.87	9168	4.84014022
11	108235670	108235834	ENST00000452508 | ENST00000278616	11:108235670-108235834 - o | 11:108235670-108235834 - o	2	ENSG00000149311	ATM	62	165	9168	147.87	9168	4.84014022
11	108243953	108244118	ENST00000452508 | ENST00000278616	11:108243953-108244118 - o | 11:108243953-108244118 - o	2	ENSG00000149311	ATM	62	166	9168	147.87	9168	4.84014022
11	108244788	108245026	ENST00000452508 | ENST00000278616	11:108244788-108245026 - o | 11:108244788-108245026 - o	2	ENSG00000149311	ATM	62	239	9168	147.87	9168	4.84014022
11	108246964	108247127	ENST00000452508 | ENST00000278616	11:108246964-108247127 - o | 11:108246964-108247127 - o	2	ENSG00000149311	ATM	62	164	9168	147.87	9168	4.84014022
11	108248933	108249102	ENST00000452508 | ENST00000278616	11:108248933-108249102 - o | 11:108248933-108249102 - o	2	ENSG00000149311	ATM	62	170	9168	147.87	9168	4.84014022
11	108250701	108251072	ENST00000452508 | ENST00000278616	11:108250701-108251072 - o | 11:108250701-108251072 - o	2	ENSG00000149311	ATM	62	372	9168	147.87	9168	4.84014022
11	108251837	108252031	ENST00000452508 | ENST00000278616	11:108251837-108252031 - o | 11:108251837-108252031 - o	2	ENSG00000149311	ATM	62	195	9168	147.87	9168	4.84014022
11	108252817	108252912	ENST00000452508 | ENST00000278616	11:108252817-108252912 - o | 11:108252817-108252912 - o	2	ENSG00000149311	ATM	62	96	9168	147.87	9168	4.84014022
11	108253814	108254039	ENST00000452508 | ENST00000278616	11:108253814-108254039 - o | 11:108253814-108254039 - o	2	ENSG00000149311	ATM	62	226	9168	147.87	9168	4.84014022
11	108256215	108256340	ENST00000452508 | ENST00000278616	11:108256215-108256340 - o | 11:108256215-108256340 - o	2	ENSG00000149311	ATM	62	126	9168	147.87	9168	4.84014022
11	108257481	108257606	ENST00000452508 | ENST00000278616	11:108257481-108257606 - o | 11:108257481-108257606 - o	2	ENSG00000149311	ATM	62	126	9168	147.87	9168	4.84014022
11	108258986	108259075	ENST00000452508 | ENST00000278616	11:108258986-108259075 - o | 11:108258986-108259075 - o	2	ENSG00000149311	ATM	62	90	9168	147.87	9168	4.84014022
11	108267171	108267342	ENST00000452508 | ENST00000278616	11:108267171-108267342 - o | 11:108267171-108267342 - o	2	ENSG00000149311	ATM	62	172	9168	147.87	9168	4.84014022
11	108268410	108268609	ENST00000452508 | ENST00000278616	11:108268410-108268609 - o | 11:108268410-108268609 - o	2	ENSG00000149311	ATM	62	200	9168	147.87	9168	4.84014022
11	108271064	108271146	ENST00000452508 | ENST00000278616	11:108271064-108271146 - o | 11:108271064-108271146 - o	2	ENSG00000149311	ATM	62	83	9168	147.87	9168	4.84014022
11	108271251	108271406	ENST00000452508 | ENST00000278616	11:108271251-108271406 - o | 11:108271251-108271406 - o	2	ENSG00000149311	ATM	62	156	9168	147.87	9168	4.84014022
11	108272532	108272607	ENST00000452508 | ENST00000278616	11:108272532-108272607 - o | 11:108272532-108272607 - o	2	ENSG00000149311	ATM	62	76	9168	147.87	9168	4.84014022
11	108272722	108272852	ENST00000452508 | ENST00000278616	11:108272722-108272852 - o | 11:108272722-108272852 - o	2	ENSG00000149311	ATM	62	131	9168	147.87	9168	4.84014022
11	108279491	108279608	ENST00000452508 | ENST00000278616	11:108279491-108279608 - o | 11:108279491-108279608 - o	2	ENSG00000149311	ATM	62	118	9168	147.87	9168	4.84014022
11	108280995	108281168	ENST00000452508 | ENST00000278616	11:108280995-108281168 - o | 11:108280995-108281168 - o	2	ENSG00000149311	ATM	62	174	9168	147.87	9168	4.84014022
11	108282710	108282879	ENST00000452508 | ENST00000278616	11:108282710-108282879 - o | 11:108282710-108282879 - o	2	ENSG00000149311	ATM	62	170	9168	147.87	9168	4.84014022
11	108284227	108284473	ENST00000452508 | ENST00000278616	11:108284227-108284473 - o | 11:108284227-108284473 - o	2	ENSG00000149311	ATM	62	247	9168	147.87	9168	4.84014022
11	108287600	108287715	ENST00000452508 | ENST00000278616	11:108287600-108287715 - o | 11:108287600-108287715 - o	2	ENSG00000149311	ATM	62	116	9168	147.87	9168	4.84014022
11	108288977	108289103	ENST00000452508 | ENST00000278616	11:108288977-108289103 - o | 11:108288977-108289103 - o	2	ENSG00000149311	ATM	62	127	9168	147.87	9168	4.84014022
11	108289602	108289801	ENST00000452508 | ENST00000278616	11:108289602-108289801 - o | 11:108289602-108289801 - o	2	ENSG00000149311	ATM	62	200	9168	147.87	9168	4.84014022
11	108292619	108292793	ENST00000452508 | ENST00000278616	11:108292619-108292793 - o | 11:108292619-108292793 - o	2	ENSG00000149311	ATM	62	175	9168	147.87	9168	4.84014022
11	108293313	108293477	ENST00000452508 | ENST00000278616	11:108293313-108293477 - o | 11:108293313-108293477 - o	2	ENSG00000149311	ATM	62	165	9168	147.87	9168	4.84014022
11	108294927	108295059	ENST00000452508 | ENST00000278616	11:108294927-108295059 - o | 11:108294927-108295059 - o	2	ENSG00000149311	ATM	62	133	9168	147.87	9168	4.84014022
11	108297287	108297382	ENST00000452508 | ENST00000278616	11:108297287-108297382 - o | 11:108297287-108297382 - o	2	ENSG00000149311	ATM	62	96	9168	147.87	9168	4.84014022
11	108299714	108299885	ENST00000452508 | ENST00000278616	11:108299714-108299885 - o | 11:108299714-108299885 - o	2	ENSG00000149311	ATM	62	172	9168	147.87	9168	4.84014022
11	108301648	108301789	ENST00000452508 | ENST00000278616	11:108301648-108301789 - o | 11:108301648-108301789 - o	2	ENSG00000149311	ATM	62	142	9168	147.87	9168	4.84014022
11	108302853	108303029	ENST00000452508 | ENST00000278616	11:108302853-108303029 - o | 11:108302853-108303029 - o	2	ENSG00000149311	ATM	62	177	9168	147.87	9168	4.84014022
11	108304675	108304852	ENST00000452508 | ENST00000278616	11:108304675-108304852 - o | 11:108304675-108304852 - o	2	ENSG00000149311	ATM	62	178	9168	147.87	9168	4.84014022
11	108307897	108307984	ENST00000452508 | ENST00000278616	11:108307897-108307984 - o | 11:108307897-108307984 - o	2	ENSG00000149311	ATM	62	88	9168	147.87	9168	4.84014022
11	108310160	108310315	ENST00000452508 | ENST00000278616	11:108310160-108310315 - o | 11:108310160-108310315 - o	2	ENSG00000149311	ATM	62	156	9168	147.87	9168	4.84014022
11	108312411	108312498	ENST00000452508 | ENST00000278616	11:108312411-108312498 - o | 11:108312411-108312498 - o	2	ENSG00000149311	ATM	62	88	9168	147.87	9168	4.84014022
11	108315823	108315911	ENST00000452508 | ENST00000278616	11:108315823-108315911 - o | 11:108315823-108315911 - o	2	ENSG00000149311	ATM	62	89	9168	147.87	9168	4.84014022
11	108316011	108316113	ENST00000452508 | ENST00000278616	11:108316011-108316113 - o | 11:108316011-108316113 - o	2	ENSG00000149311	ATM	62	103	9168	147.87	9168	4.84014022
11	108317373	108317521	ENST00000452508 | ENST00000278616	11:108317373-108317521 - o | 11:108317373-108317521 - o	2	ENSG00000149311	ATM	62	149	9168	147.87	9168	4.84014022
11	108319954	108320058	ENST00000452508 | ENST00000278616	11:108319954-108320058 - o | 11:108319954-108320058 - o	2	ENSG00000149311	ATM	62	105	9168	147.87	9168	4.84014022
11	108321301	108321420	ENST00000452508 | ENST00000278616	11:108321301-108321420 - o | 11:108321301-108321420 - o	2	ENSG00000149311	ATM	62	120	9168	147.87	9168	4.84014022
11	108325310	108325544	ENST00000452508 | ENST00000278616	11:108325310-108325544 - o | 11:108325310-108325544 - o	2	ENSG00000149311	ATM	62	235	9168	147.87	9168	4.84014022
11	108326058	108326225	ENST00000452508 | ENST00000278616	11:108326058-108326225 - o | 11:108326058-108326225 - o	2	ENSG00000149311	ATM	62	168	9168	147.87	9168	4.84014022
11	108327645	108327758	ENST00000452508 | ENST00000278616	11:108327645-108327758 - o | 11:108327645-108327758 - o	2	ENSG00000149311	ATM	62	114	9168	147.87	9168	4.84014022
11	108329021	108329238	ENST00000452508 | ENST00000278616	11:108329021-108329238 - o | 11:108329021-108329238 - o	2	ENSG00000149311	ATM	62	218	9168	147.87	9168	4.84014022
11	108330214	108330421	ENST00000452508 | ENST00000278616	11:108330214-108330421 - o | 11:108330214-108330421 - o	2	ENSG00000149311	ATM	62	208	9168	147.87	9168	4.84014022
11	108331444	108331557	ENST00000452508 | ENST00000278616	11:108331444-108331557 - o | 11:108331444-108331557 - o	2	ENSG00000149311	ATM	62	114	9168	147.87	9168	4.84014022
11	108331879	108332037	ENST00000452508 | ENST00000278616	11:108331879-108332037 - o | 11:108331879-108332037 - o	2	ENSG00000149311	ATM	62	159	9168	147.87	9168	4.84014022
11	108332762	108332900	ENST00000452508 | ENST00000278616	11:108332762-108332900 - o | 11:108332762-108332900 - o	2	ENSG00000149311	ATM	62	139	9168	147.87	9168	4.84014022
11	108333886	108333968	ENST00000452508 | ENST00000278616	11:108333886-108333968 - o | 11:108333886-108333968 - o	2	ENSG00000149311	ATM	62	83	9168	147.87	9168	4.84014022
11	108334969	108335109	ENST00000452508 | ENST00000278616	11:108334969-108335109 - o | 11:108334969-108335109 - o	2	ENSG00000149311	ATM	62	141	9168	147.87	9168	4.84014022
11	108335845	108335961	ENST00000452508 | ENST00000278616	11:108335845-108335961 - o | 11:108335845-108335961 - o	2	ENSG00000149311	ATM	62	117	9168	147.87	9168	4.84014022
11	108343222	108343371	ENST00000452508 | ENST00000278616	11:108343222-108343371 - o | 11:108343222-108343371 - o	2	ENSG00000149311	ATM	62	150	9168	147.87	9168	4.84014022
11	108345743	108345908	ENST00000452508 | ENST00000278616	11:108345743-108345908 - o | 11:108345743-108345908 - o	2	ENSG00000149311	ATM	62	166	9168	147.87	9168	4.84014022
11	108347279	108347365	ENST00000452508 | ENST00000278616	11:108347279-108347365 - o | 11:108347279-108347365 - o	2	ENSG00000149311	ATM	62	87	9168	147.87	9168	4.84014022
11	108353766	108353880	ENST00000452508 | ENST00000278616	11:108353766-108353880 - o | 11:108353766-108353880 - o	2	ENSG00000149311	ATM	62	115	9168	147.87	9168	4.84014022
11	108354811	108354874	ENST00000452508 | ENST00000278616	11:108354811-108354874 - o | 11:108354811-108354874 - o	2	ENSG00000149311	ATM	62	64	9168	147.87	9168	4.84014022
11	108365082	108365218	ENST00000452508 | ENST00000278616	11:108365082-108365218 - o | 11:108365082-108365218 - o	2	ENSG00000149311	ATM	62	137	9168	147.87	9168	4.84014022
11	108365325	108365505	ENST00000452508 | ENST00000278616	11:108365325-108365505 - o | 11:108365325-108365505 - o	2	ENSG00000149311	ATM	62	181	9168	147.87	9168	4.84014022
4	54658015	54658081	ENST00000412167 | ENST00000288135	4:54658015-54658081 - o | 4:54658015-54658081 - o	2	ENSG00000157404	KIT	21	67	2916	138.86	2916	1.539468683
4	54695512	54695781	ENST00000412167 | ENST00000288135	4:54695512-54695781 - o | 4:54695512-54695781 - o	2	ENSG00000157404	KIT	21	270	2916	138.86	2916	1.539468683
4	54698284	54698565	ENST00000412167 | ENST00000288135	4:54698284-54698565 - o | 4:54698284-54698565 - o	2	ENSG00000157404	KIT	21	282	2916	138.86	2916	1.539468683
4	54699630	54699766	ENST00000412167 | ENST00000288135	4:54699630-54699766 - o | 4:54699630-54699766 - o	2	ENSG00000157404	KIT	21	137	2916	138.86	2916	1.539468683
4	54703724	54703892	ENST00000412167 | ENST00000288135	4:54703724-54703892 - o | 4:54703724-54703892 - o	2	ENSG00000157404	KIT	21	169	2916	138.86	2916	1.539468683
4	54707098	54707287	ENST00000412167 | ENST00000288135	4:54707098-54707287 - o | 4:54707098-54707287 - o	2	ENSG00000157404	KIT	21	190	2916	138.86	2916	1.539468683
4	54709424	54709539	ENST00000412167 | ENST00000288135	4:54709424-54709539 - o | 4:54709424-54709539 - o	2	ENSG00000157404	KIT	21	116	2916	138.86	2916	1.539468683
4	54723584	54723698	ENST00000412167 | ENST00000288135	4:54723584-54723698 - o | 4:54723584-54723698 - o	2	ENSG00000157404	KIT	21	115	2916	138.86	2916	1.539468683
4	54725857	54726038	ENST00000412167	4:54725857-54726038 - o	1	ENSG00000157404	KIT	21	182	2916	138.86	2916	1.539468683
4	54727218	54727324	ENST00000412167 | ENST00000288135	4:54727218-54727324 - o | 4:54727218-54727324 - o	2	ENSG00000157404	KIT	21	107	2916	138.86	2916	1.539468683
4	54727416	54727542	ENST00000412167 | ENST00000288135	4:54727416-54727542 - o | 4:54727416-54727542 - o	2	ENSG00000157404	KIT	21	127	2916	138.86	2916	1.539468683
4	54727823	54727927	ENST00000412167 | ENST00000288135	4:54727823-54727927 - o | 4:54727823-54727927 - o	2	ENSG00000157404	KIT	21	105	2916	138.86	2916	1.539468683
4	54728011	54728121	ENST00000412167 | ENST00000288135	4:54728011-54728121 - o | 4:54728011-54728121 - o	2	ENSG00000157404	KIT	21	111	2916	138.86	2916	1.539468683
4	54729335	54729485	ENST00000412167 | ENST00000288135	4:54729335-54729485 - o | 4:54729335-54729485 - o	2	ENSG00000157404	KIT	21	151	2916	138.86	2916	1.539468683
4	54731328	54731419	ENST00000412167 | ENST00000288135	4:54731328-54731419 - o | 4:54731328-54731419 - o	2	ENSG00000157404	KIT	21	92	2916	138.86	2916	1.539468683
4	54731871	54731998	ENST00000412167 | ENST00000288135	4:54731871-54731998 - o | 4:54731871-54731998 - o	2	ENSG00000157404	KIT	21	128	2916	138.86	2916	1.539468683
4	54733070	54733192	ENST00000412167 | ENST00000288135	4:54733070-54733192 - o | 4:54733070-54733192 - o	2	ENSG00000157404	KIT	21	123	2916	138.86	2916	1.539468683
4	54736498	54736609	ENST00000412167 | ENST00000288135	4:54736498-54736609 - o | 4:54736498-54736609 - o	2	ENSG00000157404	KIT	21	112	2916	138.86	2916	1.539468683
4	54736721	54736820	ENST00000412167 | ENST00000288135	4:54736721-54736820 - o | 4:54736721-54736820 - o	2	ENSG00000157404	KIT	21	100	2916	138.86	2916	1.539468683
