gene_name	gene_id	transcript_id	protein_id	exon_number
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	8
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	9
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	10
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	11
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	12
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	13
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	14
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	15
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	16
MLH1	ENSG00000076242	ENST00000456676	ENSP00000416687	17
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	1
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	2
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	3
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	4
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	5
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	6
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	7
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	8
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	9
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	10
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	11
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	12
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	13
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	14
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	15
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	16
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	17
MLH1	ENSG00000076242	ENST00000673673	ENSP00000500979	18
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	10
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	11
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	12
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	13
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	14
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	15
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	16
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	17
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	18
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	19
MLH1	ENSG00000076242	ENST00000674019	ENSP00000501081	20
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	10
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	11
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	12
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	13
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	14
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	15
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	16
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	17
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	18
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	19
MLH1	ENSG00000076242	ENST00000458205	ENSP00000402667	20
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	3
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	4
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	5
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	6
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	7
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	8
MLH1	ENSG00000076242	ENST00000447829	ENSP00000399329	9
MLH1	ENSG00000076242	ENST00000413212	ENSP00000400844	9
MLH1	ENSG00000076242	ENST00000413212	ENSP00000400844	10
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	9
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	10
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	11
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	12
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	13
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	14
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	15
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	16
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	17
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	18
MLH1	ENSG00000076242	ENST00000455445	ENSP00000398272	19
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	8
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	9
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	10
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	11
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	12
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	13
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	14
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	15
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	16
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	17
MLH1	ENSG00000076242	ENST00000539477	ENSP00000443665	18
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	3
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	4
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	5
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	6
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	7
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	8
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	9
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	10
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	11
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	12
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	13
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	14
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	15
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	16
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	17
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	18
MLH1	ENSG00000076242	ENST00000435176	ENSP00000402564	19
MLH1	ENSG00000076242	ENST00000429117	ENSP00000407019	4
MLH1	ENSG00000076242	ENST00000429117	ENSP00000407019	5
MLH1	ENSG00000076242	ENST00000429117	ENSP00000407019	6
MLH1	ENSG00000076242	ENST00000429117	ENSP00000407019	7
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	9
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	10
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	11
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	12
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	13
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	14
MLH1	ENSG00000076242	ENST00000441265	ENSP00000398392	15
MLH1	ENSG00000076242	ENST00000458009	ENSP00000411066	1
MLH1	ENSG00000076242	ENST00000458009	ENSP00000411066	2
MLH1	ENSG00000076242	ENST00000458009	ENSP00000411066	3
MLH1	ENSG00000076242	ENST00000458009	ENSP00000411066	4
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	1
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	2
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	3
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	4
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	5
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	6
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	7
MLH1	ENSG00000076242	ENST00000616768	ENSP00000480669	8
MLH1	ENSG00000076242	ENST00000450420	ENSP00000393006	1
MLH1	ENSG00000076242	ENST00000450420	ENSP00000393006	2
MLH1	ENSG00000076242	ENST00000450420	ENSP00000393006	3
MLH1	ENSG00000076242	ENST00000413740	ENSP00000416476	1
MLH1	ENSG00000076242	ENST00000413740	ENSP00000416476	2
MLH1	ENSG00000076242	ENST00000413740	ENSP00000416476	3
MLH1	ENSG00000076242	ENST00000413740	ENSP00000416476	4
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	2
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	3
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	4
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	5
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	6
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	7
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	8
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	9
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	10
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	11
MLH3	ENSG00000119684	ENST00000380968	ENSP00000370355	12
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	2
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	3
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	4
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	5
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	6
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	7
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	8
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	9
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	10
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	11
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	12
MLH3	ENSG00000119684	ENST00000355774	ENSP00000348020	13
MLH3	ENSG00000119684	ENST00000554697	ENSP00000451055	1
MLH3	ENSG00000119684	ENST00000554697	ENSP00000451055	2
MLH3	ENSG00000119684	ENST00000554697	ENSP00000451055	3
MLH3	ENSG00000119684	ENST00000554697	ENSP00000451055	4
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	1
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	2
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	3
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	4
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	5
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	6
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	7
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	8
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	9
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	10
MLH3	ENSG00000119684	ENST00000553713	ENSP00000451130	11
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	2
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	3
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	4
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	5
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	6
MLH3	ENSG00000119684	ENST00000556257	ENSP00000451540	7
MLH3	ENSG00000119684	ENST00000556453	ENSP00000452136	1
MLH3	ENSG00000119684	ENST00000556453	ENSP00000452136	2
MLH3	ENSG00000119684	ENST00000556453	ENSP00000452136	3
MLH3	ENSG00000119684	ENST00000556453	ENSP00000452136	4
MLH3	ENSG00000119684	ENST00000555144	ENSP00000450647	1
MLH3	ENSG00000119684	ENST00000555144	ENSP00000450647	2
MLH3	ENSG00000119684	ENST00000555144	ENSP00000450647	3
MLH3	ENSG00000119684	ENST00000555144	ENSP00000450647	4
MLH3	ENSG00000119684	ENST00000555144	ENSP00000450647	5
MLH3	ENSG00000119684	ENST00000553263	ENSP00000451192	2
MLH3	ENSG00000119684	ENST00000557648	ENSP00000451095	3
MSH5	ENSG00000204410	ENST00000652715	ENSP00000498591	3
MSH5	ENSG00000204410	ENST00000652715	ENSP00000498591	4
MSH5	ENSG00000204410	ENST00000652715	ENSP00000498591	5
MSH5	ENSG00000204410	ENST00000652715	ENSP00000498591	6
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	2
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	3
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	4
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	5
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	6
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	7
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	8
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	9
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	10
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	11
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	12
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	13
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	14
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	15
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	16
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	17
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	18
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	19
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	20
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	21
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	22
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	23
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	24
MSH5	ENSG00000204410	ENST00000375755	ENSP00000364908	25
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	3
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	4
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	5
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	6
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	7
MSH5	ENSG00000204410	ENST00000425703	ENSP00000402842	8
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	2
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	3
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	4
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	5
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	6
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	7
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	8
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	9
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	10
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	11
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	12
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	13
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	14
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	15
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	16
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	17
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	18
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	19
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	20
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	21
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	22
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	23
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	24
MSH5	ENSG00000204410	ENST00000375750	ENSP00000364903	25
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	2
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	3
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	4
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	5
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	6
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	7
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	8
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	9
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	10
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	11
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	12
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	13
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	14
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	15
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	16
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	17
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	18
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	19
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	20
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	21
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	22
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	23
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	24
MSH5	ENSG00000204410	ENST00000375703	ENSP00000364855	25
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	2
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	3
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	4
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	5
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	6
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	7
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	8
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	9
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	10
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	11
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	12
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	13
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	14
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	15
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	16
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	17
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	18
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	19
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	20
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	21
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	22
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	23
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	24
MSH5	ENSG00000204410	ENST00000375740	ENSP00000364892	25
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	1
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	2
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	3
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	4
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	5
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	6
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	7
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	8
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	9
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	10
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	11
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	12
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	13
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	14
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	15
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	16
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	17
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	18
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	19
MSH5	ENSG00000204410	ENST00000423982	ENSP00000406352	20
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	1
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	2
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	3
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	4
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	5
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	6
MSH5	ENSG00000204410	ENST00000463144	ENSP00000419648	7
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	1
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	2
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	3
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	4
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	5
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	6
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	7
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	8
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	9
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	10
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	11
MSH5	ENSG00000204410	ENST00000450148	ENSP00000394971	12
MSH5	ENSG00000204410	ENST00000497269	ENSP00000419131	1
MSH5	ENSG00000204410	ENST00000497269	ENSP00000419131	2
MSH5	ENSG00000204410	ENST00000497269	ENSP00000419131	3
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	1
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	2
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	3
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	4
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	5
MSH5	ENSG00000204410	ENST00000484309	ENSP00000420232	6
MSH5	ENSG00000204410	ENST00000429846	ENSP00000406849	1
MSH5	ENSG00000204410	ENST00000429846	ENSP00000406849	2
MSH5	ENSG00000204410	ENST00000429846	ENSP00000406849	3
MSH5	ENSG00000204410	ENST00000429846	ENSP00000406849	4
MSH5	ENSG00000204410	ENST00000429846	ENSP00000406849	5
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	1
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	2
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	3
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	4
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	5
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	6
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	7
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	8
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	9
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	10
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	11
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	12
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	13
NF1	ENSG00000196712	ENST00000487476	ENSP00000491589	14
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	1
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	2
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	3
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	4
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	5
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	6
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	7
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	8
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	9
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	10
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	11
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	12
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	13
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	14
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	15
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	16
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	17
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	18
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	19
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	20
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	21
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	22
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	23
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	24
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	25
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	26
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	27
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	28
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	29
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	30
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	31
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	32
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	33
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	34
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	35
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	36
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	37
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	38
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	39
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	40
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	41
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	42
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	43
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	44
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	45
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	46
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	47
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	48
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	49
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	50
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	51
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	52
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	53
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	54
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	55
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	56
NF1	ENSG00000196712	ENST00000356175	ENSP00000348498	57
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	1
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	2
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	3
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	4
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	5
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	6
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	7
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	8
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	9
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	10
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	11
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	12
NF1	ENSG00000196712	ENST00000358273	ENSP00000351015	13
